,TidId,Start,Slut,Notat,Notat,OprettelsesDato,Navn
,91306,25/04/2008,11/07/2008,flytbar,55,05/04/1996,Panoramaplads
,91309,25/04/2008,19/10/2008,flytbar,309,26/03/1995,Panoramaplads
,91316,25/04/2008,04/10/2008,flytbar,204,31/08/1997,Panoramaplads
,91318,27/04/2008,15/05/2008,flytbar,205,06/10/2001,Panoramaplads
,91330,10/08/2008,26/10/2008,flytbar,103,16/10/2000 19.43,Panoramaplads
,91333,12/10/2007,21/10/2007,flytbar,55,08/04/2004 16.06,Panoramaplads
,91367,13/10/2007,18/10/2007,flytbar,30,13/10/2007,Panoramaplads
,91390,07/10/2007,14/10/2007,flytbar,70,17/08/2000 15.17,Panoramaplads
,91399,16/10/2007,18/10/2007,flytbar,86,14/10/2007 15.53,Panoramaplads
,91483,18/10/2007,21/10/2007,flytbar,252,18/10/2007 09.08,Panoramaplads
,91506,18/10/2007,21/10/2007,flytbar,85,18/10/2007,Panoramaplads
,91510,19/10/2007,21/10/2007,flytbar,70,18/10/2007 18.55,Panoramaplads
,91574,23/10/2007,28/10/2007,flytbar,189,13/09/2006 08.30,Panoramaplads
,91612,29/06/2008,06/07/2008,flytbar,101,02/11/2007 09.28,Panoramaplads
,91829,19/07/2008,26/07/2008,ikke flytbar,41,19/01/2008,Panoramaplads
,91830,25/04/2008,10/07/2008,flytbar,173,23/07/2006 17.40,Panoramaplads
,91879,26/07/2008,06/08/2008,ikke flytbar,41,29/01/2008 11.20,Panoramaplads
,91895,13/07/2008,27/07/2008,flytbar,103,31/01/2008 09.24,Panoramaplads
,91983,27/04/2008,04/05/2008,ikke flytbar,188,11/02/2008 09.42,Panoramaplads
,92000,24/05/2008,07/06/2008,ikke flytbar,189,07/03/2005 12.56,Panoramaplads
,92001,22/05/2008,10/06/2008,ikke flytbar,188,07/03/2005 15.37,Panoramaplads
,92020,24/08/2008,01/09/2008,ikke flytbar,189,15/01/2004 16.56,Panoramaplads
,92096,25/04/2008,11/07/2008,flytbar,252,08/01/2008 11.22,Panoramaplads
,92177,25/04/2008,11/07/2008,flytbar,255,01/03/2008 10.38,Panoramaplads
,92219,25/04/2008,06/07/2008,flytbar,68,05/05/2005 11.46,Panoramaplads
,92253,09/08/2008,26/10/2008,flytbar,255,20/02/2001 17.13,Panoramaplads
,92258,30/06/2008,17/07/2008,ikke flytbar,85,27/01/2004 08.10,Panoramaplads
,92279,01/05/2008,04/05/2008,ikke flytbar,189,05/02/2004 18.14,Panoramaplads
,92386,21/06/2008,08/07/2008,ikke flytbar,188,14/02/2008 22.48,Panoramaplads
,92394,27/07/2008,09/08/2008,flytbar,40,24/03/2008 13.26,Panoramaplads
,92398,22/07/2008,05/08/2008,ikke flytbar,70,13/04/1998,Panoramaplads
,92453,15/07/2008,22/07/2008,flytbar,101,28/03/2008,Panoramaplads
,92496,03/08/2008,07/08/2008,flytbar,68,22/03/2008 17.39,Panoramaplads
,92611,30/04/2008,12/05/2008,flytbar,30,15/04/2008 11.23,Panoramaplads
,92739,05/08/2008,18/08/2008,flytbar,55,19/04/2008 07.56,Panoramaplads
,92798,25/04/2008,11/07/2008,flytbar,220,08/05/2007 20.34,Panoramaplads
,92818,09/05/2008,12/05/2008,flytbar,221,03/05/2004 15.19,Panoramaplads
,92830,25/04/2008,29/04/2008,flytbar,239,11/05/2006,Panoramaplads
,92844,09/05/2008,12/05/2008,ikke flytbar,101,13/06/2007 13.06,Panoramaplads
,92882,11/08/2008,17/08/2008,flytbar,68,12/01/2008 12.11,Panoramaplads
,92913,26/07/2008,03/08/2008,flytbar,86,28/04/2008 11.21,Panoramaplads
,92921,03/07/2008,10/07/2008,flytbar,41,28/04/2008 12.12,Panoramaplads
,92935,03/05/2008,05/05/2008,flytbar,41,28/04/2008 20.34,Panoramaplads
,92974,30/04/2008,09/05/2008,flytbar,101,30/04/2008 15.16,Panoramaplads
,93026,09/08/2008,07/10/2008,flytbar,188,02/05/2008 10.45,Panoramaplads
,93063,29/06/2008,15/07/2008,flytbar,239,03/05/2008 23.42,Panoramaplads
,93068,04/05/2008,13/05/2008,flytbar,85,17/08/2000 15.17,Panoramaplads
,93119,10/05/2008,16/05/2008,ikke flytbar,188,06/05/2008 16.48,Panoramaplads
,93153,07/05/2008,27/05/2008,flytbar,41,08/09/2003,Panoramaplads
,93176,09/05/2008,11/05/2008,flytbar,189,26/07/2007 19.24,Panoramaplads
,93183,09/05/2008,12/05/2008,flytbar,239,09/05/2008 09.45,Panoramaplads
,93246,23/07/2008,07/08/2008,ikke flytbar,239,22/07/2000,Panoramaplads
,93248,10/05/2008,12/05/2008,flytbar,21,10/05/2008 13.07,Panoramaplads
,93303,13/05/2008,24/05/2008,flytbar,221,09/04/2006,Panoramaplads
,93306,13/05/2008,30/05/2008,flytbar,30,07/05/2007 11.34,Panoramaplads
,93307,27/07/2008,03/08/2008,flytbar,21,13/05/2008 15.42,Panoramaplads
,93327,23/05/2008,12/06/2008,flytbar,101,23/08/1998,Panoramaplads
,93370,16/05/2008,18/05/2008,flytbar,101,26/07/2007 19.24,Panoramaplads
,93433,27/07/2008,17/08/2008,ikke flytbar,252,13/07/2006 10.30,Panoramaplads
,93483,11/08/2008,19/08/2008,flytbar,8,03/03/2003,Panoramaplads
,93563,27/05/2008,01/06/2008,flytbar,205,27/05/2008 07.53,Panoramaplads
,93574,13/07/2008,14/10/2008,flytbar,205,06/10/2001,Panoramaplads
,93576,02/06/2008,06/06/2008,ikke flytbar,205,06/10/2004 14.20,Panoramaplads
,93577,30/05/2008,01/06/2008,ikke flytbar,41,27/05/2008,Panoramaplads
,93591,28/05/2008,31/05/2008,flytbar,85,29/06/2001 18.05,Panoramaplads
,93610,29/05/2008,02/06/2008,flytbar,21,17/06/2006 11.38,Panoramaplads
,93613,19/07/2008,02/08/2008,ikke flytbar,173,27/08/2005 17.49,Panoramaplads
,93644,30/05/2008,01/06/2008,flytbar,221,18/06/1999 18.55,Panoramaplads
,93683,01/06/2008,21/06/2008,flytbar,221,31/05/2008 17.55,Panoramaplads
,93687,01/06/2008,06/06/2008,flytbar,85,01/06/2008 10.03,Panoramaplads
,93707,13/07/2008,18/07/2008,flytbar,41,18/05/2008 09.51,Panoramaplads
,93710,06/06/2008,18/10/2008,flytbar,54,13/04/1995,Panoramaplads
,93764,03/06/2008,07/06/2008,flytbar,41,03/06/2008 16.25,Panoramaplads
,93789,04/06/2008,11/06/2008,flytbar,30,04/06/2008 14.54,Panoramaplads
,93805,04/06/2008,29/06/2008,flytbar,8,04/06/2008 19.33,Panoramaplads
,93815,13/10/2008,19/10/2008,flytbar,189,06/10/2004 14.20,Panoramaplads
,93833,07/07/2008,10/07/2008,ikke flytbar,101,05/06/2008 15.52,Panoramaplads
,93844,07/06/2008,08/06/2008,flytbar,21,06/06/2008 10.31,Panoramaplads
,93856,06/06/2008,08/06/2008,flytbar,85,06/06/2008 12.18,Panoramaplads
,93906,08/06/2008,10/06/2008,flytbar,41,29/05/1999,Panoramaplads
,93925,08/06/2008,11/06/2008,flytbar,205,08/06/2008 14.19,Panoramaplads
,93936,15/06/2008,22/06/2008,ikke flytbar,101,02/07/2005 14.47,Panoramaplads
,93948,11/07/2008,27/07/2008,ikke flytbar,189,09/06/2008 15.37,Panoramaplads
,94022,14/06/2008,19/06/2008,flytbar,189,21/05/1999,Panoramaplads
,94023,14/06/2008,20/06/2008,flytbar,85,14/06/2008 14.45,Panoramaplads
,94142,21/06/2008,29/06/2008,flytbar,239,20/02/2001 17.13,Panoramaplads
,94147,19/06/2008,22/06/2008,flytbar,189,18/06/2008 15.16,Panoramaplads
,94148,19/06/2008,22/06/2008,flytbar,189,25/09/1996,Panoramaplads
,94177,19/07/2008,03/08/2008,flytbar,55,20/06/2008 09.21,Panoramaplads
,94255,29/06/2008,30/06/2008,ikke flytbar,205,22/06/2008,Panoramaplads
,94285,13/07/2008,17/07/2008,flytbar,8,23/06/2008 15.56,Panoramaplads
,94326,09/07/2008,16/07/2008,ikke flytbar,21,25/06/2008 09.30,Panoramaplads
,94372,26/06/2008,27/06/2008,flytbar,101,26/06/2008 15.19,Panoramaplads
,94396,27/06/2008,29/06/2008,flytbar,101,30/04/1995 13.49,Panoramaplads
,94478,30/06/2008,04/07/2008,flytbar,30,30/06/2008 11.17,Panoramaplads
,94536,29/07/2008,01/08/2008,flytbar,85,14/07/2001 15.52,Panoramaplads
,94537,01/07/2008,07/07/2008,flytbar,205,01/07/2008 13.15,Panoramaplads
,94578,07/09/2008,28/09/2008,flytbar,189,18/06/2007 13.24,Panoramaplads
,94582,17/08/2008,22/08/2008,flytbar,101,02/06/2008 18.53,Panoramaplads
,94625,02/07/2008,04/07/2008,flytbar,21,02/07/2008 18.51,Panoramaplads
,94632,12/07/2008,13/07/2008,flytbar,103,03/07/2008 08.45,Panoramaplads
,94640,03/07/2008,06/07/2008,ikke flytbar,221,03/07/2008 09.58,Panoramaplads
,94661,03/07/2008,04/07/2008,flytbar,8,03/07/2008 15.55,Panoramaplads
,94680,04/07/2008,06/07/2008,flytbar,30,04/07/2008 12.51,Panoramaplads
,94714,04/07/2008,07/07/2008,flytbar,8,04/07/2008 16.38,Panoramaplads
,94716,04/07/2008,06/07/2008,flytbar,21,04/07/2008 17.13,Panoramaplads
,94725,05/07/2008,06/07/2008,flytbar,189,05/07/2008 09.35,Panoramaplads
,94726,03/04/2009,04/07/2009,flytbar,40,15/06/2003,Panoramaplads
,94744,14/07/2008,19/07/2008,ikke flytbar,221,03/07/2008 09.58,Panoramaplads
,94834,08/07/2008,09/07/2008,flytbar,188,08/07/2008 13.47,Panoramaplads
,94856,08/07/2008,09/07/2008,flytbar,30,08/07/2008 18.41,Panoramaplads
,94867,13/07/2008,27/07/2008,flytbar,188,13/07/2005 11.59,Panoramaplads
,94890,10/07/2008,12/07/2008,flytbar,40,02/07/2008 12.27,Panoramaplads
,94900,03/04/2009,04/07/2009,flytbar,173,23/07/2006 17.40,Panoramaplads
,94910,11/07/2008,13/07/2008,flytbar,30,22/03/1995,Panoramaplads
,94913,11/07/2008,13/07/2008,flytbar,101,11/07/2008,Panoramaplads
,94982,13/07/2008,18/07/2008,flytbar,40,13/07/2008 13.25,Panoramaplads
,94990,13/07/2008,15/07/2008,flytbar,255,13/07/2008 15.55,Panoramaplads
,95114,17/07/2008,18/07/2008,flytbar,239,02/06/2007 17.15,Panoramaplads
,95158,08/08/2008,17/08/2008,ikke flytbar,101,25/03/2003,Panoramaplads
,95216,21/07/2008,29/07/2008,flytbar,85,19/07/2008 07.47,Panoramaplads
,95233,19/07/2008,26/07/2008,flytbar,8,01/03/2002 16.01,Panoramaplads
,95248,19/07/2008,22/07/2008,flytbar,220,19/07/2008 20.32,Panoramaplads
,95340,21/07/2008,04/08/2008,flytbar,255,21/07/2008 15.47,Panoramaplads
,95365,22/07/2008,29/07/2008,flytbar,68,20/07/2004 13.15,Panoramaplads
,95476,23/07/2008,26/07/2008,flytbar,30,20/07/1998,Panoramaplads
,95487,23/07/2008,26/07/2008,flytbar,86,23/07/2008 16.36,Panoramaplads
,95536,24/07/2008,25/07/2008,flytbar,101,24/07/2008 13.56,Panoramaplads
,95542,26/09/2008,05/10/2008,flytbar,101,24/07/2008 14.17,Panoramaplads
,95554,24/07/2008,26/07/2008,flytbar,40,24/07/2008 16.28,Panoramaplads
,95558,24/07/2008,26/07/2008,flytbar,252,24/07/2008 16.40,Panoramaplads
,95593,25/07/2008,27/07/2008,flytbar,101,25/07/2008,Panoramaplads
,95601,25/07/2008,26/07/2008,flytbar,168,06/05/2004 17.40,Panoramaplads
,95620,25/07/2008,28/07/2008,flytbar,220,25/07/2008 15.15,Panoramaplads
,95658,28/07/2008,08/08/2008,flytbar,188,30/07/2004 10.01,Panoramaplads
,95679,26/07/2008,29/07/2008,flytbar,30,26/07/2008 15.12,Panoramaplads
,95689,26/07/2008,29/07/2008,flytbar,221,26/07/2008 16.14,Panoramaplads
,95738,31/07/2008,03/08/2008,flytbar,221,27/07/2008 11.10,Panoramaplads
,95741,27/07/2008,01/08/2008,flytbar,101,27/07/2008 12.21,Panoramaplads
,95797,04/08/2008,05/08/2008,ikke flytbar,220,26/05/2007 11.30,Panoramaplads
,95801,28/07/2008,31/07/2008,flytbar,189,28/07/2008,Panoramaplads
,95878,29/07/2008,01/08/2008,flytbar,103,29/07/2008 13.27,Panoramaplads
,95882,11/08/2008,16/08/2008,flytbar,40,29/07/2008 13.38,Panoramaplads
,95888,29/07/2008,31/07/2008,flytbar,30,29/07/2008 14.09,Panoramaplads
,95942,30/07/2008,31/07/2008,flytbar,68,30/07/2008 15.18,Panoramaplads
,95969,13/08/2008,27/08/2008,ikke flytbar,220,11/04/2006 13.21,Panoramaplads
,96003,01/08/2008,05/08/2008,flytbar,103,25/07/2008 14.12,Panoramaplads
,96050,13/08/2008,01/09/2008,ikke flytbar,85,14/07/1999,Panoramaplads
,96063,02/08/2008,03/08/2008,flytbar,189,02/08/2008 21.32,Panoramaplads
,96078,03/08/2008,04/08/2008,flytbar,21,02/08/2008,Panoramaplads
,96126,04/08/2008,05/08/2008,flytbar,86,04/08/2008 20.10,Panoramaplads
,96203,07/08/2008,13/08/2008,flytbar,221,07/06/2008 11.07,Panoramaplads
,96246,08/08/2008,10/08/2008,flytbar,103,08/08/2008 17.50,Panoramaplads
,96248,09/08/2008,13/08/2008,flytbar,70,08/07/1999 15.04,Panoramaplads
,96249,04/08/2008,12/08/2008,flytbar,189,13/09/2006 08.30,Panoramaplads
,96259,09/08/2008,11/08/2008,flytbar,68,22/07/2005 15.22,Panoramaplads
,96361,12/08/2008,20/08/2008,flytbar,239,19/06/2008 10.09,Panoramaplads
,96484,15/08/2008,17/08/2008,flytbar,189,15/08/2008 16.14,Panoramaplads
,96488,15/08/2008,17/08/2008,flytbar,221,15/08/2008 17.41,Panoramaplads
,96489,15/08/2008,18/08/2008,flytbar,21,25/04/2005 15.41,Panoramaplads
,96511,16/08/2008,25/08/2008,flytbar,40,16/08/2008 14.20,Panoramaplads
,96519,16/08/2008,18/08/2008,flytbar,70,16/08/2008 17.57,Panoramaplads
,96557,03/04/2009,25/10/2009,flytbar,14,09/04/1995,Panoramaplads
,96558,03/04/2009,04/07/2009,flytbar,86,18/04/2003,Panoramaplads
,96559,03/04/2009,07/07/2009,flytbar,168,05/08/2006 13.45,Panoramaplads
,96560,08/08/2009,25/10/2009,flytbar,168,05/08/2006 13.45,Panoramaplads
,96562,10/04/2009,25/10/2009,flytbar,54,13/04/1995,Panoramaplads
,96563,03/04/2009,26/10/2009,flytbar,309,26/03/1995,Panoramaplads
,96564,03/04/2009,26/07/2009,flytbar,239,08/01/2008 11.22,Panoramaplads
,96565,05/09/2009,25/10/2009,flytbar,239,08/01/2008 11.22,Panoramaplads
,96567,03/04/2009,26/10/2009,flytbar,204,31/08/1997,Panoramaplads
,96568,03/04/2009,07/05/2009,flytbar,205,06/10/2001,Panoramaplads
,96569,27/08/2008,05/09/2008,ikke flytbar,221,15/08/2008 12.10,Panoramaplads
,96572,01/08/2009,01/11/2009,flytbar,101,25/03/2003,Panoramaplads
,96576,24/09/2008,29/09/2008,ikke flytbar,221,17/08/2008 13.09,Panoramaplads
,96577,17/08/2008,20/08/2008,flytbar,41,17/08/2008 14.12,Panoramaplads
,96578,17/08/2008,23/10/2008,flytbar,68,17/08/2008,Panoramaplads
,96582,17/08/2008,31/08/2008,flytbar,252,13/04/2008 07.49,Panoramaplads
,96606,18/08/2008,24/08/2008,flytbar,189,12/08/2007 16.49,Panoramaplads
,96634,01/08/2009,01/11/2009,flytbar,103,16/10/2000 19.43,Panoramaplads
,96642,18/08/2008,25/08/2008,flytbar,86,18/08/2008 13.50,Panoramaplads
,96657,18/08/2008,19/08/2008,flytbar,70,18/08/2008 17.39,Panoramaplads
,96669,18/08/2008,21/08/2008,flytbar,55,18/08/2008 20.12,Panoramaplads
,96673,22/08/2008,29/08/2008,ikke flytbar,101,06/10/2004 14.20,Panoramaplads
,96715,20/08/2008,27/08/2008,flytbar,221,31/03/2007 14.24,Panoramaplads
,96776,22/08/2008,24/08/2008,flytbar,30,22/08/2008,Panoramaplads
,96791,22/08/2008,23/08/2008,flytbar,70,03/07/2003 15.07,Panoramaplads
,96792,23/08/2008,26/10/2008,flytbar,239,08/01/2008 11.22,Panoramaplads
,96810,29/08/2008,12/09/2008,flytbar,70,23/08/2008 15.46,Panoramaplads
,96888,29/08/2008,02/09/2008,flytbar,40,30/08/2007,Panoramaplads
,96917,29/08/2008,06/09/2008,flytbar,101,28/08/2008 09.41,Panoramaplads
,96932,28/08/2008,03/09/2008,flytbar,86,25/04/2008 13.30,Panoramaplads
,96951,29/08/2008,02/09/2008,flytbar,55,21/08/1995,Panoramaplads
,96963,29/08/2008,01/09/2008,flytbar,220,29/08/2008 16.16,Panoramaplads
,96964,29/08/2008,31/08/2008,flytbar,8,11/08/2006 12.30,Panoramaplads
,96972,29/08/2008,31/08/2008,flytbar,41,29/08/2008 18.29,Panoramaplads
,96983,29/08/2008,31/08/2008,flytbar,173,30/08/2008 10.49,Panoramaplads
,97029,31/08/2008,02/09/2008,flytbar,21,31/08/2008 16.52,Panoramaplads
,97107,05/09/2008,07/09/2008,flytbar,21,09/10/1998,Panoramaplads
,97168,27/09/2008,02/10/2008,flytbar,173,10/09/2008 12.31,Panoramaplads
,97210,12/09/2008,14/09/2008,flytbar,252,12/09/2008,Panoramaplads
,97228,13/09/2008,16/09/2008,flytbar,220,13/09/2008,Panoramaplads
,97234,13/09/2008,14/09/2008,flytbar,41,13/09/2008 15.33,Panoramaplads
,97243,14/09/2008,16/09/2008,flytbar,41,14/09/2008 12.12,Panoramaplads
,97245,10/10/2008,19/10/2008,flytbar,101,25/03/2003,Panoramaplads
,97254,15/10/2008,19/10/2008,flytbar,252,14/09/2008 18.15,Panoramaplads
,97270,13/10/2008,15/10/2008,ikke flytbar,86,16/09/2008 14.04,Panoramaplads
,97356,19/09/2008,21/09/2008,flytbar,220,19/09/2008 16.23,Panoramaplads
,97371,20/09/2008,23/09/2008,flytbar,101,22/07/1996 12.20,Panoramaplads
,97373,20/09/2008,22/09/2008,flytbar,70,20/09/2008 15.21,Panoramaplads
,97403,11/10/2008,18/10/2008,ikke flytbar,173,16/10/2005 18.16,Panoramaplads
,97478,27/09/2008,29/09/2008,flytbar,86,27/09/2008 14.26,Panoramaplads
,97494,28/09/2008,04/10/2008,flytbar,14,17/08/2000 15.17,Panoramaplads
,97495,28/09/2008,30/09/2008,flytbar,221,28/09/2008 14.24,Panoramaplads
,97632,03/10/2008,10/10/2008,flytbar,86,03/10/2008 13.42,Panoramaplads
,97657,03/10/2008,05/10/2008,flytbar,173,04/10/2008 09.37,Panoramaplads
,97679,10/10/2008,17/10/2008,ikke flytbar,85,25/03/2003,Panoramaplads
,97794,11/10/2008,13/10/2008,flytbar,41,11/10/2008 12.45,Panoramaplads
,97805,11/10/2008,16/10/2008,flytbar,70,11/10/2008 16.21,Panoramaplads
,97827,12/10/2008,15/10/2008,flytbar,221,12/10/2008,Panoramaplads
,97833,12/10/2008,19/10/2008,flytbar,55,08/04/2004 16.06,Panoramaplads
,97846,13/10/2008,17/10/2008,flytbar,204,13/10/2008 14.23,Panoramaplads
,97850,13/10/2008,17/10/2008,flytbar,21,13/10/2008 15.13,Panoramaplads
,97888,25/04/2009,15/05/2009,ikke flytbar,101,23/08/1998,Panoramaplads
,98014,03/04/2009,05/07/2009,flytbar,85,17/08/2008,Panoramaplads
,98092,18/07/2009,25/07/2009,flytbar,101,29/12/2008 12.39,Panoramaplads
,98178,04/04/2009,07/04/2009,flytbar,101,09/01/2009 08.14,Panoramaplads
,98305,25/07/2009,12/08/2009,flytbar,40,19/01/2009 09.36,Panoramaplads
,98363,22/06/2009,27/06/2009,flytbar,41,21/01/2009,Panoramaplads
,98378,27/06/2009,11/07/2009,flytbar,101,22/01/2009 12.08,Panoramaplads
,98464,05/04/2009,13/04/2009,ikke flytbar,252,12/07/2006 14.29,Panoramaplads
,98525,13/07/2009,23/07/2009,flytbar,70,09/02/2009,Panoramaplads
,98583,08/08/2009,26/10/2009,flytbar,85,17/08/2008,Panoramaplads
,98628,26/04/2009,03/05/2009,flytbar,55,24/02/2009 10.25,Panoramaplads
,98634,19/07/2009,04/08/2009,ikke flytbar,86,13/04/1998,Panoramaplads
,98637,03/04/2009,04/07/2009,flytbar,220,30/08/2008 11.10,Panoramaplads
,98683,03/04/2009,10/04/2009,ikke flytbar,55,08/04/2004 16.06,Panoramaplads
,98708,03/04/2009,04/07/2009,flytbar,255,20/02/2001 17.13,Panoramaplads
,98713,10/04/2009,13/04/2009,ikke flytbar,188,28/07/1995,Panoramaplads
,98739,15/06/2009,18/06/2009,flytbar,103,10/03/2009 08.32,Panoramaplads
,98796,04/04/2009,11/04/2009,flytbar,189,03/09/2005 12.47,Panoramaplads
,98828,04/04/2009,13/04/2009,flytbar,70,30/09/2006 15.11,Panoramaplads
,98839,21/05/2009,26/05/2009,ikke flytbar,252,14/07/2008 07.35,Panoramaplads
,98867,26/05/2009,05/06/2009,flytbar,103,09/03/2009 15.38,Panoramaplads
,98878,09/04/2009,13/04/2009,ikke flytbar,221,25/07/2004 12.23,Panoramaplads
,98884,03/04/2009,04/07/2009,flytbar,8,28/03/2007,Panoramaplads
,98934,07/04/2009,13/04/2009,flytbar,101,29/03/2009 13.29,Panoramaplads
,98940,09/04/2009,12/04/2009,flytbar,68,19/10/1998 15.37,Panoramaplads
,98986,26/06/2009,29/06/2009,flytbar,30,01/04/2009 11.06,Panoramaplads
,99030,03/04/2009,04/07/2009,flytbar,21,03/04/2009 14.28,Panoramaplads
,99044,11/06/2009,12/06/2009,flytbar,205,14/07/1996,Panoramaplads
,99047,04/04/2009,12/04/2009,flytbar,41,13/01/2005 14.15,Panoramaplads
,99073,05/04/2009,17/04/2009,flytbar,30,07/04/2006 15.53,Panoramaplads
,99158,08/04/2009,10/04/2009,flytbar,54,12/09/2004 17.29,Panoramaplads
,99189,09/04/2009,12/04/2009,flytbar,103,10/10/2004 14.12,Panoramaplads
,99217,10/04/2009,13/04/2009,flytbar,55,12/09/2004 17.29,Panoramaplads
,99290,18/07/2009,28/07/2009,ikke flytbar,55,28/07/2004 17.25,Panoramaplads
,99297,12/04/2009,18/04/2009,flytbar,41,12/04/2009 15.45,Panoramaplads
,99299,21/05/2009,06/06/2009,ikke flytbar,41,17/03/2009 12.15,Panoramaplads
,99347,15/04/2009,01/06/2009,flytbar,70,05/04/2009 15.49,Panoramaplads
,99351,22/06/2009,03/07/2009,ikke flytbar,70,15/04/2009 12.06,Panoramaplads
,99399,16/04/2009,19/04/2009,flytbar,221,16/04/2009 18.59,Panoramaplads
,99412,16/05/2009,21/05/2009,flytbar,252,23/08/2002 15.20,Panoramaplads
,99435,01/05/2009,04/07/2009,flytbar,189,19/04/2009 12.59,Panoramaplads
,99436,08/08/2009,25/10/2009,flytbar,220,19/04/2009 12.59,Panoramaplads
,99439,19/04/2009,21/04/2009,flytbar,30,30/08/2008 14.32,Panoramaplads
,99444,24/07/2009,16/08/2009,ikke flytbar,252,13/07/2006 10.30,Panoramaplads
,99561,24/04/2009,05/07/2009,flytbar,68,15/06/2008 14.50,Panoramaplads
,99587,25/04/2009,04/05/2009,flytbar,103,19/04/2002 17.47,Panoramaplads
,99594,05/07/2009,27/07/2009,ikke flytbar,103,02/06/2002,Panoramaplads
,99609,08/05/2009,10/05/2009,ikke flytbar,55,26/04/2009 17.16,Panoramaplads
,99611,29/05/2009,01/06/2009,flytbar,221,27/04/2009 08.35,Panoramaplads
,99614,05/07/2009,17/07/2009,flytbar,68,31/01/2008 09.24,Panoramaplads
,99620,30/04/2009,04/05/2009,ikke flytbar,188,29/06/2006,Panoramaplads
,99630,03/05/2009,05/05/2009,flytbar,30,27/04/2009 14.43,Panoramaplads
,99655,10/07/2009,24/07/2009,ikke flytbar,220,27/04/2009 08.07,Panoramaplads
,99692,07/05/2009,11/05/2009,flytbar,221,06/10/2004 14.20,Panoramaplads
,99706,01/05/2009,03/05/2009,flytbar,41,01/05/2009 14.53,Panoramaplads
,99707,01/05/2009,04/05/2009,flytbar,221,01/05/2009 15.19,Panoramaplads
,99747,12/07/2009,23/07/2009,ikke flytbar,221,03/05/2009 20.24,Panoramaplads
,99772,29/05/2009,01/06/2009,ikke flytbar,188,03/05/2004 15.19,Panoramaplads
,99778,29/05/2009,01/06/2009,ikke flytbar,55,05/05/2009 18.50,Panoramaplads
,99815,08/05/2009,10/05/2009,flytbar,41,08/05/2009 13.04,Panoramaplads
,99816,26/07/2009,01/08/2009,flytbar,41,08/05/2009 13.06,Panoramaplads
,99836,10/07/2009,26/10/2009,flytbar,205,06/10/2001,Panoramaplads
,99846,06/06/2009,27/06/2009,ikke flytbar,221,31/05/2008 17.55,Panoramaplads
,99861,10/05/2009,26/05/2009,flytbar,205,10/05/2009,Panoramaplads
,99869,08/08/2009,17/08/2009,flytbar,68,11/05/2009 10.21,Panoramaplads
,99919,17/05/2009,24/05/2009,flytbar,188,13/05/2009 12.46,Panoramaplads
,99937,15/08/2009,25/10/2009,flytbar,221,05/09/2003,Panoramaplads
,99940,15/05/2009,24/05/2009,ikke flytbar,55,14/05/2009,Panoramaplads
,99988,21/06/2009,05/07/2009,flytbar,103,18/05/2009 09.36,Panoramaplads
,99992,17/08/2009,23/08/2009,flytbar,86,02/06/2008 18.53,Panoramaplads
,100002,04/06/2009,12/06/2009,flytbar,252,18/05/2009 11.21,Panoramaplads
,100051,20/05/2009,06/06/2009,flytbar,30,20/05/2009 13.53,Panoramaplads
,100114,21/05/2009,24/05/2009,flytbar,103,15/06/2005 11.26,Panoramaplads
,100180,25/07/2009,01/08/2009,flytbar,85,22/05/2009,Panoramaplads
,100183,22/05/2009,23/05/2009,flytbar,221,03/10/2008 15.43,Panoramaplads
,100206,27/07/2009,31/07/2009,flytbar,101,23/05/2009 16.01,Panoramaplads
,100207,27/07/2009,31/07/2009,flytbar,103,23/05/2009 16.01,Panoramaplads
,100233,09/08/2009,16/08/2009,flytbar,41,21/05/1999,Panoramaplads
,100247,15/06/2009,29/06/2009,flytbar,55,21/09/2008 14.19,Panoramaplads
,100248,15/06/2009,29/06/2009,flytbar,55,26/05/2009 10.58,Panoramaplads
,100264,26/05/2009,03/06/2009,flytbar,252,29/06/2001 18.05,Panoramaplads
,100301,15/06/2009,29/06/2009,ikke flytbar,188,28/05/2009 13.09,Panoramaplads
,100303,10/07/2009,18/07/2009,ikke flytbar,85,28/05/2009 13.55,Panoramaplads
,100413,31/05/2009,01/06/2009,flytbar,205,31/05/2009 11.49,Panoramaplads
,100425,01/06/2009,08/06/2009,flytbar,55,01/06/2009 14.05,Panoramaplads
,100454,02/06/2009,10/06/2009,flytbar,188,07/03/2005 15.37,Panoramaplads
,100455,02/06/2009,10/06/2009,flytbar,205,02/06/2009 14.41,Panoramaplads
,100513,06/06/2009,14/06/2009,flytbar,103,06/06/2009 13.37,Panoramaplads
,100526,07/06/2009,16/06/2009,flytbar,41,22/08/2006,Panoramaplads
,100554,08/06/2009,15/06/2009,flytbar,55,07/07/2006 14.57,Panoramaplads
