TidId,Start,Slut,Notat,EnhedsId,OprettelsesDato,Navn
41045,14-08-2009,16-08-2009,flytbar,152,14-08-2009,Elplads
41052,14-08-2009,17-08-2009,flytbar,35,14-08-2009,15 m2 4pers
41047,17-08-2009,27-08-2009,flytbar,284,14-08-2009,25 m2 Luksushytte
41048,30-08-2009,04-09-2009,flytbar,91,07-09-2008,Elplads
41049,14-08-2009,17-08-2009,flytbar,145,14-08-2009,Elplads
41050,21-08-2009,23-08-2009,flytbar,283,13-08-2009,25 m2 Luksushytte
41051,14-08-2009,16-08-2009,flytbar,153,14-08-2009,Elplads
41054,14-08-2009,15-08-2009,flytbar,154,14-08-2009,Elplads
41055,14-08-2009,15-08-2009,flytbar,162,14-08-2009,Elplads
41056,14-08-2009,15-08-2009,flytbar,164,14-08-2009,Elplads
41057,14-08-2009,15-08-2009,flytbar,166,14-08-2009,Elplads
41058,14-08-2009,15-08-2009,flytbar,157,09-04-2009,Elplads
41059,14-08-2009,15-08-2009,flytbar,159,14-08-2009,Elplads
41060,30-08-2009,31-08-2009,flytbar,172,14-08-2009,Elplads
41061,15-08-2009,16-08-2009,flytbar,26,14-08-2009,10 m2 4pers u/udstyr
41062,15-08-2009,31-12-2009,flytbar,2,06-08-2002,10 m2 4pers u/udstyr
41063,14-08-2009,16-08-2009,flytbar,158,14-08-2009,Elplads
41064,14-08-2009,15-08-2009,flytbar,160,14-08-2009,Elplads
41065,14-08-2009,18-08-2009,flytbar,285,14-08-2009,25 m2 Luksushytte
41066,14-08-2009,16-08-2009,flytbar,143,14-08-2009,Elplads
41067,14-08-2009,15-08-2009,flytbar,176,14-08-2009,Elplads
41068,14-08-2009,15-08-2009,flytbar,163,15-08-2009,Elplads
41069,14-08-2009,15-08-2009,flytbar,165,15-08-2009,Elplads
41070,15-08-2009,19-08-2009,flytbar,38,15-08-2009,15 m2 4pers
41071,21-08-2009,23-08-2009,flytbar,145,15-08-2009,Elplads
41072,15-08-2009,17-08-2009,flytbar,154,15-08-2009,Elplads
41073,15-08-2009,16-08-2009,flytbar,157,11-06-2008,Elplads
41074,15-08-2009,18-08-2009,flytbar,159,31-03-2008,Elplads
41075,15-08-2009,18-08-2009,flytbar,164,15-08-2009,Elplads
41076,15-08-2009,16-08-2009,flytbar,163,21-08-2006,Elplads
41078,15-08-2009,16-08-2009,flytbar,156,15-08-2009,Elplads
41079,05-09-2009,06-09-2009,flytbar,34,15-08-2009,17 m2 4pers
41080,15-08-2009,16-08-2009,flytbar,150,15-08-2009,Elplads
41081,15-08-2009,17-08-2009,flytbar,160,15-08-2009,Elplads
41082,15-08-2009,17-08-2009,flytbar,169,15-08-2009,Elplads
41083,15-08-2009,16-08-2009,flytbar,149,15-08-2009,Elplads
41084,15-08-2009,16-08-2009,flytbar,281,11-08-2004,25 m2 Luksushytte
41085,15-08-2009,16-08-2009,flytbar,139,16-08-2009,Elplads
41086,16-08-2009,17-08-2009,flytbar,139,16-08-2009,Elplads
41087,16-08-2009,18-08-2009,flytbar,144,16-08-2009,Elplads
41088,16-08-2009,17-08-2009,flytbar,146,16-08-2009,Elplads
41089,28-08-2009,30-08-2009,ikke flytbar,276,16-08-2009,25 m2 Luksushytte
41090,20-08-2009,21-08-2009,flytbar,141,16-09-2002,Elplads
41091,21-08-2009,23-08-2009,flytbar,163,16-08-2009,Elplads
41093,16-08-2009,17-08-2009,flytbar,165,16-08-2009,Elplads
41094,16-08-2009,17-08-2009,flytbar,123,16-08-2009,Elplads
41095,16-08-2009,22-08-2009,flytbar,30,17-08-2009,17 m2 4pers
41096,16-08-2009,17-08-2009,flytbar,32,17-08-2009,17 m2 4pers
41097,16-08-2009,17-08-2009,flytbar,152,17-08-2009,Elplads
41098,15-08-2009,31-12-2009,flytbar,45,20-04-2009,15 m2 4pers
41099,16-08-2009,18-08-2009,flytbar,153,17-08-2009,Elplads
41100,17-08-2009,18-08-2009,flytbar,169,17-08-2009,Elplads
41101,17-08-2009,05-09-2009,flytbar,32,09-07-2009,17 m2 4pers
41102,17-08-2009,18-08-2009,flytbar,154,17-08-2009,Elplads
41103,17-08-2009,18-08-2009,flytbar,141,17-08-2009,Elplads
41104,17-08-2009,20-08-2009,flytbar,147,17-08-2009,Elplads
41105,17-08-2009,19-08-2009,flytbar,152,17-08-2009,Elplads
41106,17-08-2009,18-08-2009,flytbar,155,07-01-2009,Elplads
41107,17-08-2009,18-08-2009,flytbar,140,17-08-2009,Elplads
41108,17-08-2009,18-08-2009,flytbar,143,17-08-2009,Elplads
41109,17-08-2009,19-08-2009,flytbar,66,17-08-2009,Elplads
41111,17-08-2009,18-08-2009,flytbar,156,17-08-2009,Elplads
41112,17-08-2009,18-08-2009,flytbar,148,17-08-2009,Elplads
41113,17-08-2009,18-08-2009,flytbar,149,17-08-2009,Elplads
41114,17-08-2009,18-08-2009,flytbar,150,17-08-2009,Elplads
41118,25-09-2009,31-12-2009,flytbar,34,06-08-2002,17 m2 4pers
41119,17-08-2009,18-08-2009,flytbar,71,17-08-2009,Elplads
41120,17-08-2009,18-08-2009,flytbar,139,18-08-2009,Elplads
41122,08-09-2009,15-09-2009,flytbar,274,18-08-2009,25 m2 Luksushytte
41123,18-08-2009,20-08-2009,flytbar,164,18-08-2009,Elplads
41124,18-08-2009,20-08-2009,flytbar,153,14-08-2009,Elplads
41125,18-08-2009,19-08-2009,flytbar,151,06-06-2004,Elplads
41126,18-08-2009,20-08-2009,flytbar,143,18-08-2009,Elplads
41127,18-08-2009,19-08-2009,flytbar,155,18-08-2009,Elplads
41128,18-08-2009,19-08-2009,flytbar,157,18-08-2009,Elplads
41129,18-08-2009,19-08-2009,flytbar,156,22-01-2009,Elplads
41130,18-08-2009,21-08-2009,flytbar,145,18-08-2009,Elplads
41131,18-08-2009,19-08-2009,flytbar,34,18-08-2009,17 m2 4pers
41132,18-08-2009,19-08-2009,flytbar,165,18-08-2009,Elplads
41133,18-08-2009,21-08-2009,flytbar,154,19-08-2009,Elplads
41134,18-08-2009,19-08-2009,flytbar,144,19-08-2009,Elplads
41136,19-08-2009,20-08-2009,flytbar,139,18-11-2008,Elplads
41137,19-08-2009,20-08-2009,flytbar,140,19-08-2009,Elplads
41138,24-08-2009,27-08-2009,flytbar,33,19-08-2009,17 m2 4pers
41139,31-08-2009,04-09-2009,flytbar,33,19-08-2009,17 m2 4pers
41140,07-09-2009,10-09-2009,flytbar,33,19-08-2009,17 m2 4pers
41141,14-09-2009,18-09-2009,flytbar,33,19-08-2009,17 m2 4pers
41142,21-09-2009,24-09-2009,flytbar,33,19-08-2009,17 m2 4pers
41143,19-08-2009,20-08-2009,flytbar,152,19-08-2009,Elplads
41144,21-08-2009,23-08-2009,ikke flytbar,147,19-08-2009,Elplads
41145,19-08-2009,21-08-2009,flytbar,146,19-08-2009,Elplads
41156,20-08-2009,21-08-2009,flytbar,152,20-08-2009,Elplads
41175,21-08-2009,24-08-2009,flytbar,155,23-06-2005,Elplads
41176,21-08-2009,23-08-2009,flytbar,152,21-08-2009,Elplads
41146,19-08-2009,24-08-2009,flytbar,144,19-08-2009,Elplads
41147,19-08-2009,20-08-2009,flytbar,163,30-08-2005,Elplads
41148,19-08-2009,20-08-2009,flytbar,155,19-08-2009,Elplads
41149,19-08-2009,25-08-2009,flytbar,157,19-08-2009,Elplads
41150,19-08-2009,20-08-2009,flytbar,151,26-05-2005,Elplads
41151,19-08-2009,20-08-2009,flytbar,159,19-08-2009,Elplads
41152,19-08-2009,08-09-2009,flytbar,101,11-08-2008,Elplads
41155,19-08-2009,20-08-2009,flytbar,174,20-08-2009,Elplads
41157,20-08-2009,23-08-2009,flytbar,149,20-08-2009,Elplads
41158,20-08-2009,23-08-2009,flytbar,159,20-08-2009,Elplads
41159,20-08-2009,24-08-2009,flytbar,153,20-08-2009,Elplads
41161,28-08-2009,30-08-2009,flytbar,35,20-08-2009,15 m2 4pers
41162,20-08-2009,21-08-2009,flytbar,166,20-08-2009,Elplads
41164,20-08-2009,24-08-2009,flytbar,139,20-08-2009,Elplads
41165,28-08-2009,30-08-2009,flytbar,286,19-08-2005,25 m2 Luksushytte
41166,28-08-2009,30-08-2009,flytbar,56,19-08-2005,25 m2 Luksushytte
41168,22-08-2009,24-08-2009,flytbar,56,19-08-2009,25 m2 Luksushytte
41169,20-08-2009,21-08-2009,flytbar,148,20-08-2009,Elplads
41170,20-08-2009,21-08-2009,flytbar,150,21-08-2009,Elplads
41173,28-08-2009,30-08-2009,flytbar,139,21-08-2009,Elplads
41174,28-08-2009,30-08-2009,flytbar,141,21-08-2009,Elplads
41177,20-08-2009,24-08-2009,flytbar,140,25-07-2008,Elplads
41178,21-08-2009,22-08-2009,flytbar,146,23-10-2005,Elplads
41179,21-08-2009,23-08-2009,flytbar,142,22-07-2004,Elplads
41180,21-08-2009,23-08-2009,flytbar,150,21-08-2009,Elplads
41181,24-08-2009,28-08-2009,flytbar,160,21-08-2009,Elplads
41182,21-08-2009,23-08-2009,flytbar,179,21-08-2009,Elplads
41183,21-08-2009,22-08-2009,flytbar,151,21-08-2009,Elplads
41184,21-08-2009,22-08-2009,flytbar,35,21-08-2009,15 m2 4pers
41185,21-08-2009,22-08-2009,flytbar,158,21-08-2009,Elplads
41186,21-08-2009,23-08-2009,flytbar,166,16-10-2005,Elplads
41187,21-08-2009,22-08-2009,flytbar,272,21-08-2009,Teltpladser
41188,21-08-2009,22-08-2009,flytbar,169,21-08-2009,Elplads
41189,21-08-2009,22-08-2009,flytbar,119,10-06-2005,Elplads
41190,21-08-2009,22-08-2009,flytbar,143,21-08-2009,Elplads
41191,21-08-2009,22-08-2009,flytbar,168,06-08-2002,Elplads
41192,21-08-2009,22-08-2009,flytbar,160,06-08-2002,Elplads
41193,21-08-2009,22-08-2009,flytbar,154,21-08-2009,Elplads
41194,21-08-2009,22-08-2009,flytbar,123,21-08-2009,Elplads
41195,21-08-2009,22-08-2009,flytbar,176,21-08-2009,Elplads
41196,21-08-2009,23-08-2009,flytbar,165,22-08-2009,Elplads
41197,22-08-2009,24-08-2009,flytbar,146,22-08-2009,Elplads
41198,22-08-2009,25-08-2009,flytbar,141,12-06-2007,Elplads
41199,22-08-2009,24-08-2009,flytbar,154,22-08-2009,Elplads
41200,04-09-2009,05-09-2009,flytbar,281,22-08-2009,25 m2 Luksushytte
41201,12-09-2009,13-09-2009,flytbar,280,22-08-2009,25 m2 Luksushytte
41202,28-08-2009,29-08-2009,flytbar,34,20-08-2009,17 m2 4pers
41203,22-08-2009,23-08-2009,flytbar,119,22-08-2009,Elplads
41204,22-08-2009,23-08-2009,flytbar,143,22-08-2009,Elplads
41205,22-08-2009,25-08-2009,flytbar,158,22-08-2009,Elplads
41206,22-08-2009,23-08-2009,flytbar,272,22-08-2009,Teltpladser
41207,22-08-2009,23-08-2009,flytbar,97,22-08-2009,Elplads
41208,22-08-2009,23-08-2009,flytbar,30,20-07-2009,17 m2 4pers
41209,23-08-2009,26-08-2009,flytbar,276,20-07-2009,25 m2 Luksushytte
41210,22-08-2009,23-08-2009,flytbar,151,12-10-2007,Elplads
41211,22-08-2009,23-08-2009,flytbar,178,23-08-2009,Elplads
41212,22-08-2009,23-08-2009,flytbar,180,23-08-2009,Elplads
41213,22-08-2009,23-08-2009,flytbar,174,23-08-2009,Elplads
41214,22-08-2009,23-08-2009,flytbar,59,23-08-2009,Elplads
41215,28-08-2009,29-09-2009,flytbar,150,29-08-2008,Elplads
41216,22-08-2009,23-08-2009,flytbar,160,23-08-2009,Elplads
41217,23-08-2009,24-08-2009,flytbar,150,12-07-2006,Elplads
41218,23-08-2009,24-08-2009,flytbar,148,23-08-2009,Elplads
41219,23-08-2009,24-08-2009,flytbar,147,23-08-2009,Elplads
41220,23-08-2009,25-08-2009,flytbar,142,23-08-2009,Elplads
41221,27-08-2009,29-08-2009,flytbar,38,24-08-2009,15 m2 4pers
41222,04-09-2009,07-09-2009,flytbar,145,24-08-2009,Elplads
41223,24-08-2009,25-08-2009,flytbar,35,24-08-2009,15 m2 4pers
41224,24-08-2009,27-08-2009,flytbar,38,24-08-2009,15 m2 4pers
41225,24-08-2009,25-08-2009,flytbar,150,28-08-2008,Elplads
41226,23-08-2009,24-08-2009,flytbar,149,28-08-2008,Elplads
41227,23-08-2009,31-12-2009,flytbar,267,05-02-2009,Elplads
41228,24-08-2009,26-08-2009,flytbar,139,24-08-2009,Elplads
41229,18-09-2009,20-09-2009,flytbar,276,24-08-2009,25 m2 Luksushytte
41230,24-08-2009,25-08-2009,flytbar,143,24-08-2009,Elplads
41231,24-08-2009,25-08-2009,flytbar,272,24-08-2009,Teltpladser
41232,24-08-2009,25-08-2009,flytbar,104,24-08-2009,Elplads
41234,25-08-2009,30-08-2009,flytbar,44,20-05-2008,15 m2 4pers
41235,25-08-2009,27-08-2009,flytbar,141,25-08-2009,Elplads
41237,25-08-2009,26-08-2009,flytbar,272,25-08-2009,Teltpladser
41238,25-08-2009,27-08-2009,flytbar,144,25-08-2009,Elplads
41239,02-10-2009,04-10-2009,flytbar,287,25-08-2009,25 m2 Luksushytte
41240,25-08-2009,26-08-2009,flytbar,140,30-09-2007,Elplads
41243,25-08-2009,26-08-2009,flytbar,146,25-08-2009,Elplads
41244,25-08-2009,28-08-2009,flytbar,152,25-08-2009,Elplads
41245,09-09-2009,10-09-2009,flytbar,287,26-08-2009,25 m2 Luksushytte
41324,01-09-2009,02-09-2009,flytbar,155,01-09-2009,Elplads
41325,18-09-2009,20-09-2009,flytbar,283,01-09-2009,25 m2 Luksushytte
41326,01-09-2009,03-09-2009,flytbar,142,07-09-2004,Elplads
41463,11-09-2009,13-09-2009,flytbar,152,12-09-2009,Elplads
41246,25-08-2009,26-08-2009,flytbar,143,26-08-2009,Elplads
41247,26-08-2009,27-08-2009,flytbar,143,26-08-2009,Elplads
41248,02-10-2009,04-10-2009,flytbar,281,26-08-2009,25 m2 Luksushytte
41249,26-08-2009,17-09-2009,flytbar,102,11-08-2008,Elplads
41250,26-08-2009,29-08-2009,flytbar,140,16-07-2005,Elplads
41251,26-08-2009,29-08-2009,flytbar,142,26-08-2009,Elplads
41252,26-08-2009,27-08-2009,flytbar,147,26-08-2009,Elplads
41253,02-10-2009,04-10-2009,flytbar,286,27-08-2009,25 m2 Luksushytte
41254,26-08-2009,27-08-2009,flytbar,139,27-08-2009,Elplads
41255,01-09-2009,06-09-2009,flytbar,144,27-08-2009,Elplads
41257,27-08-2009,29-08-2009,flytbar,151,27-08-2009,Elplads
41258,27-08-2009,28-08-2009,flytbar,146,12-03-2007,Elplads
41259,27-08-2009,28-08-2009,flytbar,147,27-08-2009,Elplads
41262,27-08-2009,31-08-2009,flytbar,143,27-08-2009,Elplads
41263,27-08-2009,29-08-2009,flytbar,148,27-08-2009,Elplads
41264,27-08-2009,28-08-2009,flytbar,275,27-08-2009,25 m2 Luksushytte
41265,27-08-2009,29-08-2009,flytbar,149,27-08-2009,Elplads
41266,27-08-2009,28-08-2009,flytbar,153,28-08-2009,Elplads
41267,28-08-2009,31-08-2009,flytbar,145,28-08-2009,Elplads
41269,28-08-2009,30-08-2009,flytbar,153,28-08-2009,Elplads
41270,28-08-2009,30-08-2009,flytbar,147,22-03-2006,Elplads
41271,28-08-2009,29-08-2009,flytbar,55,27-08-2009,25 m2 6pers
41272,28-08-2009,29-08-2009,flytbar,154,09-07-2008,Elplads
41273,28-08-2009,30-08-2009,flytbar,146,28-08-2009,Elplads
41274,28-08-2009,30-08-2009,flytbar,155,28-08-2009,Elplads
41275,10-09-2009,11-09-2009,flytbar,275,24-07-2006,25 m2 Luksushytte
41276,28-08-2009,30-08-2009,flytbar,158,28-08-2009,Elplads
41277,28-08-2009,30-08-2009,flytbar,165,21-04-2005,Elplads
41278,28-08-2009,30-08-2009,flytbar,156,06-08-2002,Elplads
41279,28-08-2009,30-08-2009,flytbar,164,08-06-2009,Elplads
41280,28-08-2009,29-08-2009,flytbar,166,28-08-2009,Elplads
41281,28-08-2009,30-08-2009,flytbar,168,28-08-2009,Elplads
41282,24-09-2009,25-09-2009,flytbar,286,04-06-2005,25 m2 Luksushytte
41283,24-09-2009,25-09-2009,flytbar,287,04-06-2005,25 m2 Luksushytte
41285,28-08-2009,30-08-2009,flytbar,169,20-07-2008,Elplads
41286,28-08-2009,29-08-2009,flytbar,157,29-08-2009,Elplads
41287,28-08-2009,29-08-2009,flytbar,162,17-04-2009,Elplads
41288,11-10-2009,13-10-2009,flytbar,286,26-08-2009,25 m2 Luksushytte
41289,29-08-2009,30-08-2009,flytbar,152,19-08-2006,Elplads
41290,11-09-2009,13-09-2009,flytbar,168,26-08-2009,Elplads
41433,10-09-2009,14-09-2009,flytbar,141,11-09-2002,Elplads
41434,10-09-2009,14-09-2009,flytbar,145,08-09-2004,Elplads
41435,10-09-2009,11-09-2009,flytbar,140,10-09-2009,Elplads
41527,06-11-2009,08-11-2009,ikke flytbar,285,15-09-2009,25 m2 Luksushytte
41291,29-08-2009,30-08-2009,flytbar,142,09-07-2004,Elplads
41292,29-08-2009,01-09-2009,flytbar,144,29-08-2009,Elplads
41293,30-08-2009,31-08-2009,flytbar,140,19-09-2003,Elplads
41294,29-08-2009,30-08-2009,flytbar,42,30-08-2009,15 m2 4pers
41295,30-08-2009,31-08-2009,flytbar,151,27-08-2009,Elplads
41296,30-08-2009,02-09-2009,flytbar,164,30-08-2009,Elplads
41297,29-08-2009,31-12-2009,flytbar,84,03-11-2008,Elplads
41298,30-08-2009,31-08-2009,flytbar,139,30-08-2009,Elplads
41299,30-08-2009,01-12-2009,flytbar,38,25-08-2009,15 m2 4pers
41302,30-08-2009,31-08-2009,flytbar,141,19-07-2002,Elplads
41303,30-08-2009,31-08-2009,flytbar,65,23-06-2006,Elplads
41304,30-08-2009,31-08-2009,flytbar,153,31-08-2009,Elplads
41305,30-08-2009,31-08-2009,flytbar,154,31-08-2009,Elplads
41306,30-08-2009,31-08-2009,flytbar,146,31-08-2009,Elplads
41307,30-08-2009,31-08-2009,flytbar,148,31-08-2009,Elplads
41310,12-09-2009,01-04-2010,flytbar,124,31-08-2009,Elplads
41311,30-08-2009,31-08-2009,flytbar,147,31-08-2009,Elplads
41312,31-08-2009,02-09-2009,flytbar,140,31-08-2009,Elplads
41313,31-08-2009,01-09-2009,flytbar,143,25-07-2002,Elplads
41314,31-08-2009,01-09-2009,flytbar,149,31-08-2009,Elplads
41315,31-08-2009,01-09-2009,flytbar,147,31-08-2009,Elplads
41316,31-08-2009,01-09-2009,flytbar,142,31-08-2009,Elplads
41317,31-08-2009,01-09-2009,flytbar,145,04-09-2008,Elplads
41318,31-08-2009,01-11-2009,flytbar,120,31-08-2009,Elplads
41319,31-08-2009,01-09-2009,flytbar,148,31-08-2009,Elplads
41327,30-10-2009,31-10-2009,flytbar,141,31-08-2009,Elplads
41328,01-09-2009,02-09-2009,flytbar,146,01-09-2009,Elplads
41329,01-09-2009,07-09-2009,flytbar,143,11-05-2005,Elplads
41330,01-09-2009,03-09-2009,flytbar,154,01-09-2009,Elplads
41339,07-09-2009,09-09-2009,flytbar,286,02-09-2009,25 m2 Luksushytte
41341,01-09-2009,02-09-2009,flytbar,42,02-09-2009,15 m2 4pers
41342,02-09-2009,04-09-2009,flytbar,141,03-09-2008,Elplads
41343,02-10-2009,04-10-2009,flytbar,58,02-09-2009,25 m2 Luksushytte
41344,01-09-2009,02-09-2009,flytbar,147,02-09-2009,Elplads
41345,02-09-2009,03-09-2009,flytbar,140,02-09-2009,Elplads
41346,02-09-2009,03-09-2009,ikke flytbar,35,24-08-2009,15 m2 4pers
41348,02-09-2009,03-09-2009,flytbar,149,02-09-2009,Elplads
41349,02-09-2009,03-09-2009,flytbar,152,02-09-2009,Elplads
41350,02-09-2009,04-09-2009,flytbar,147,02-09-2009,Elplads
41351,02-09-2009,03-09-2009,flytbar,146,15-12-2003,Elplads
41352,02-09-2009,03-09-2009,flytbar,145,02-09-2009,Elplads
41354,03-09-2009,06-09-2009,flytbar,152,03-09-2009,Elplads
41356,03-09-2009,04-09-2009,flytbar,154,03-09-2009,Elplads
41386,11-09-2009,12-09-2009,flytbar,55,06-09-2009,25 m2 6pers
41387,06-09-2009,08-09-2009,flytbar,287,06-09-2009,25 m2 Luksushytte
41357,03-09-2009,04-09-2009,flytbar,146,03-09-2009,Elplads
41358,03-09-2009,04-09-2009,flytbar,142,03-09-2009,Elplads
41359,02-09-2009,10-10-2009,flytbar,162,25-08-2009,Elplads
41360,04-09-2009,06-09-2009,flytbar,146,02-09-2009,Elplads
41361,04-09-2009,11-09-2009,flytbar,44,03-09-2009,15 m2 4pers
41362,06-11-2009,08-11-2009,flytbar,286,03-09-2009,25 m2 Luksushytte
41363,03-09-2009,05-09-2009,flytbar,276,02-09-2009,25 m2 Luksushytte
41364,03-09-2009,04-09-2009,flytbar,151,03-09-2009,Elplads
41365,03-09-2009,04-09-2009,flytbar,148,03-09-2009,Elplads
41366,03-09-2009,04-09-2009,flytbar,149,03-09-2009,Elplads
41367,15-10-2009,17-10-2009,flytbar,286,03-09-2009,25 m2 Luksushytte
41368,04-09-2009,06-09-2009,flytbar,139,26-02-2008,Elplads
41371,04-09-2009,05-09-2009,flytbar,148,25-08-2007,Elplads
41372,07-09-2009,12-09-2009,ikke flytbar,42,04-09-2009,15 m2 4pers
41373,04-09-2009,06-09-2009,flytbar,140,04-09-2009,Elplads
41374,04-09-2009,05-09-2009,flytbar,31,04-09-2009,17 m2 4pers
41376,04-09-2009,06-09-2009,flytbar,141,04-09-2009,Elplads
41377,04-09-2009,05-09-2009,flytbar,153,04-09-2009,Elplads
41378,04-09-2009,06-09-2009,flytbar,147,04-09-2009,Elplads
41379,04-09-2009,06-09-2009,flytbar,154,04-09-2009,Elplads
41380,02-10-2009,04-10-2009,flytbar,274,02-09-2009,25 m2 Luksushytte
41382,05-09-2009,07-09-2009,flytbar,160,05-09-2009,Elplads
41383,05-09-2009,07-09-2009,flytbar,158,05-09-2009,Elplads
41384,04-09-2009,06-09-2009,flytbar,176,14-10-2008,Elplads
41388,09-09-2009,11-09-2009,flytbar,282,06-09-2009,25 m2 Luksushytte
41389,12-09-2009,13-09-2009,flytbar,55,06-09-2009,25 m2 6pers
41390,06-09-2009,07-09-2009,flytbar,141,11-02-2008,Elplads
41391,06-09-2009,10-09-2009,flytbar,154,03-06-2009,Elplads
41393,06-09-2009,07-09-2009,flytbar,272,06-09-2009,Teltpladser
41394,06-09-2009,07-09-2009,flytbar,147,06-09-2009,Elplads
41395,06-09-2009,07-09-2009,flytbar,139,06-09-2009,Elplads
41430,25-11-2009,28-11-2009,flytbar,39,08-09-2009,15 m2 4pers
41431,09-09-2009,10-09-2009,flytbar,149,10-09-2009,Elplads
41493,30-10-2009,01-11-2009,flytbar,286,13-09-2009,25 m2 Luksushytte
41396,06-09-2009,07-09-2009,flytbar,142,06-09-2009,Elplads
41397,06-09-2009,07-09-2009,flytbar,144,07-09-2009,Elplads
41398,26-09-2009,28-09-2009,flytbar,286,07-09-2009,25 m2 Luksushytte
41399,17-05-2010,20-05-2010,flytbar,277,07-09-2009,25 m2 Luksushytte
41400,17-05-2010,20-05-2010,flytbar,278,07-09-2009,25 m2 Luksushytte
41401,17-05-2010,20-05-2010,flytbar,279,07-09-2009,25 m2 Luksushytte
41402,17-05-2010,20-05-2010,flytbar,280,07-09-2009,25 m2 Luksushytte
41403,17-05-2010,20-05-2010,flytbar,281,07-09-2009,25 m2 Luksushytte
41404,07-09-2009,09-09-2009,flytbar,275,07-09-2009,25 m2 Luksushytte
41405,07-09-2009,08-09-2009,flytbar,139,24-08-2008,Elplads
41406,07-09-2009,08-09-2009,flytbar,272,07-09-2009,Teltpladser
41407,07-09-2009,08-09-2009,flytbar,140,07-09-2009,Elplads
41408,08-09-2009,10-09-2009,flytbar,143,11-05-2005,Elplads
41409,13-09-2009,11-10-2009,flytbar,42,08-09-2009,15 m2 4pers
41410,07-09-2009,08-09-2009,flytbar,35,08-09-2009,15 m2 4pers
41411,14-09-2009,31-12-2009,flytbar,94,08-09-2009,Elplads
41412,07-09-2009,09-09-2009,flytbar,151,08-09-2009,Elplads
41413,08-09-2009,11-09-2009,flytbar,155,06-03-2007,Elplads
41414,08-09-2009,09-09-2009,flytbar,145,27-05-2007,Elplads
41415,08-10-2009,11-10-2009,flytbar,274,08-09-2009,25 m2 Luksushytte
41416,08-10-2009,11-10-2009,flytbar,58,08-09-2009,25 m2 Luksushytte
41417,08-09-2009,11-09-2009,flytbar,147,08-09-2009,Elplads
41418,13-09-2009,15-09-2009,flytbar,286,08-09-2009,25 m2 Luksushytte
41419,08-09-2009,09-09-2009,flytbar,142,08-09-2009,Elplads
41420,08-09-2009,09-09-2009,flytbar,149,08-09-2009,Elplads
41421,09-09-2009,16-09-2009,flytbar,26,06-08-2002,10 m2 4pers u/udstyr
41422,09-09-2009,14-09-2009,flytbar,144,09-09-2009,Elplads
41423,09-09-2009,10-09-2009,flytbar,141,11-04-2004,Elplads
41424,09-09-2009,10-09-2009,flytbar,146,15-08-2004,Elplads
41425,10-09-2009,13-09-2009,flytbar,32,24-06-2002,17 m2 4pers
41426,09-09-2009,10-09-2009,flytbar,142,09-09-2009,Elplads
41427,09-09-2009,13-09-2009,flytbar,151,09-09-2009,Elplads
41428,09-09-2009,10-09-2009,flytbar,145,30-03-2009,Elplads
41429,09-09-2009,10-09-2009,flytbar,148,09-09-2009,Elplads
41432,09-09-2009,10-09-2009,flytbar,272,10-09-2009,Teltpladser
41436,10-09-2009,14-09-2009,flytbar,148,16-09-2002,Elplads
41437,10-09-2009,11-09-2009,flytbar,152,06-06-2004,Elplads
41438,10-09-2009,12-09-2009,flytbar,143,14-09-2007,Elplads
41439,10-09-2009,12-09-2009,flytbar,157,12-07-2006,Elplads
41440,18-09-2009,20-09-2009,flytbar,282,10-09-2009,25 m2 Luksushytte
41441,10-09-2009,11-09-2009,flytbar,158,12-08-2008,Elplads
41442,10-09-2009,14-09-2009,flytbar,154,10-09-2009,Elplads
41443,10-09-2009,13-09-2009,flytbar,149,10-09-2009,Elplads
41444,10-09-2009,11-09-2009,flytbar,146,22-03-2005,Elplads
41445,10-09-2009,11-09-2009,flytbar,142,10-09-2009,Elplads
41446,10-09-2009,13-09-2009,flytbar,139,10-09-2009,Elplads
41447,10-09-2009,11-09-2009,flytbar,156,11-09-2009,Elplads
41656,24-09-2009,27-09-2009,flytbar,143,24-09-2009,Elplads
41657,24-09-2009,25-09-2009,flytbar,145,05-10-2007,Elplads
41658,24-09-2009,25-09-2009,flytbar,30,24-09-2009,17 m2 4pers
41663,25-09-2009,27-09-2009,flytbar,152,31-03-2006,Elplads
41451,11-09-2009,14-09-2009,flytbar,160,11-09-2009,Elplads
41452,11-09-2009,13-09-2009,flytbar,155,11-09-2009,Elplads
41453,16-09-2009,18-09-2009,flytbar,58,11-09-2009,25 m2 Luksushytte
41454,11-09-2009,13-09-2009,flytbar,147,11-09-2009,Elplads
41455,11-09-2009,12-09-2009,flytbar,153,11-09-2009,Elplads
41456,13-09-2009,20-09-2009,flytbar,281,11-09-2009,25 m2 Luksushytte
41457,11-09-2009,13-09-2009,flytbar,146,11-09-2009,Elplads
41458,11-09-2009,15-09-2009,flytbar,158,11-09-2009,Elplads
41459,11-09-2009,13-09-2009,flytbar,165,11-09-2009,Elplads
41460,12-09-2009,13-09-2009,flytbar,283,12-09-2009,25 m2 Luksushytte
41461,11-09-2009,12-09-2009,flytbar,156,12-09-2009,Elplads
